,FirstName,LastName,Position,Age,OverallRating,TraitDevelopment,ContractStatus,Motivation3,Motivation2,Motivation1,OriginalHitPowerRating,OriginalJumpingRating,AgilityRating,AccelerationRating,OriginalKickAccuracyRating,OriginalKickPowerRating,BreakSackRating,BlockSheddingRating,BCVisionRating,AwarenessRating,CatchInTrafficRating,CatchingRating,CarryingRating,BreakTackleRating,DeepRouteRunningRating,ConfidenceRating,ChangeOfDirectionRating,ImpactBlockingRating,HitPowerRating,Height,FinesseMovesRating,JukeMoveRating,InjuryRating,KickReturnRating,KickPowerRating,KickAccuracyRating,JumpingRating,MediumRouteRunningRating,ManCoverageRating,LongSnapRating,LeadBlockRating,PressRating,PowerMovesRating,RunBlockPowerRating,RunBlockFinesseRating,ReleaseRating,PursuitRating,SpeedRating,SpectacularCatchRating,ShortRouteRunningRating,RunBlockRating,StrengthRating,StiffArmRating,StaminaRating,SpinMoveRating,ThrowAccuracyRating,ThrowAccuracyMidRating,ThrowAccuracyDeepRating,TackleRating,ThrowUnderPressureRating,ThrowPowerRating,ThrowOnTheRunRating,ThrowAccuracyShortRating,ZoneCoverageRating,TruckingRating,ToughnessRating,PlayActionRating,PassBlockFinesseRating,PassBlockPowerRating,PassBlockRating,Player,IsVisible,ProDayThreeConeDrill,ProDayTwentyYardShuttle,ProDayVerticalJump,CombineTwentyYardShuttle,CombineVerticalJump,ProDayFortyYardDash,CombineFortyYardDash,CombineOverallGrade,CombineThreeConeDrill,ProDayBroadJump,InitialDraftRank,TrueOverallRanking,CombineBenchPress,ProDayBenchPress,ProductionGrade,CombineBroadJump
44,Lionel,Edison,RE,22,61,Normal,Draft,NoIncomeTax,TeamHasFranchiseQB,MentoratPosition,78,79,75,82,41,28,27,62,32,60,41,33,50,31,35,54,66,64,78,76,64,32,91,29,28,41,79,37,37,0,30,31,51,36,44,38,71,78,33,45,35,75,33,92,48,14,33,26,78,44,35,16,20,46,44,85,37,25,26,33,432,True,0,0,0,0,0,0,0,0,0,0,370,328,0,0,19,0
251,Joseph,Davis,RG,22,60,Normal,Draft,TeamPrestige,SchemeFit,CloseToHome,47,62,58,64,32,35,28,44,29,67,35,43,52,45,36,51,35,72,47,75,48,24,86,34,35,32,62,48,26,0,62,47,30,63,62,41,25,63,40,30,57,79,24,91,41,22,30,17,29,24,35,20,15,26,29,82,35,70,70,70,2751,True,0,0,0,0,0,0,0,0,0,0,371,352,0,0,13,0
389,Richard,Elias,TE,22,58,Normal,Draft,HighestOffer,ChampionshipContender,BigMarket,45,69,65,87,41,30,47,31,56,62,64,61,59,62,50,42,68,70,45,75,39,53,84,45,30,41,69,51,26,0,58,31,29,63,63,63,29,73,68,65,66,70,62,82,43,27,13,27,24,42,13,21,34,47,61,79,33,56,50,62,3245,True,0,0,0,0,0,0,0,0,0,0,372,389,0,0,41,0
309,Seth,Elam,LT,23,59,Normal,Draft,ChampionshipContender,TeamPrestige,SchemeFit,32,61,71,72,25,30,47,43,31,65,27,44,54,44,36,50,48,78,32,77,45,33,97,48,30,25,61,36,32,0,71,41,48,62,64,46,24,64,24,42,64,84,24,86,26,16,20,35,30,27,35,35,10,39,44,86,24,69,61,67,3165,True,0,0,0,0,0,0,0,0,0,0,373,376,0,0,10,0
126,Jeffrey,Ryans,RG,22,61,Normal,Draft,ChampionshipContender,BigMarket,TeamPrestige,39,67,59,71,48,26,43,41,25,56,47,37,56,40,43,58,47,81,39,75,24,37,84,33,26,48,67,37,25,0,80,41,48,63,67,41,35,66,33,42,64,84,26,92,27,29,27,16,28,40,19,32,15,33,45,80,30,70,62,61,1382,True,0,0,0,0,0,0,0,0,0,0,374,313,0,0,22,0
141,Antwan,Odom,HB,23,58,Normal,Draft,MentoratPosition,ChampionshipContender,CloseToHome,31,67,80,88,48,31,38,39,77,58,48,61,74,76,44,59,76,36,31,72,42,82,82,43,31,48,67,42,35,0,48,45,42,35,29,38,25,90,48,53,42,77,72,82,65,11,18,12,48,41,26,16,12,46,75,85,32,47,45,48,1540,True,0,0,0,0,0,0,0,0,0,0,375,403,0,0,27,0
313,Terrell,Ward,LT,23,58,Normal,Draft,WarmWeatherState,HighestOffer,CloseToHome,36,58,59,67,42,41,35,32,43,60,36,35,57,25,25,41,47,79,36,77,41,45,78,42,41,42,58,25,27,0,72,24,28,65,63,39,42,59,42,45,68,85,31,91,31,30,31,30,36,38,14,37,15,30,41,80,30,58,66,63,3169,True,0,0,0,0,0,0,0,0,0,0,376,408,0,0,8,0
178,Frank,Burke,MLB,22,60,Normal,Draft,TeamPrestige,MentoratPosition,CloseToHome,72,72,82,91,25,25,36,61,44,67,39,58,51,39,28,50,66,63,72,73,60,24,96,33,25,25,72,41,50,0,26,39,51,34,24,42,73,85,37,37,46,70,28,93,48,18,28,22,75,27,22,20,19,51,33,85,35,25,46,34,1905,True,0,0,0,0,0,0,0,0,0,0,377,357,0,0,8,0
105,Dakota,Phillips,LE,23,58,Normal,Draft,SchemeFit,ChampionshipContender,HeadCoachHistoricRecord,83,60,54,74,26,33,43,63,46,53,43,28,58,33,37,55,56,62,83,75,53,26,94,26,33,26,60,47,30,0,41,26,60,32,43,46,71,62,41,29,42,87,43,79,45,18,32,16,78,43,36,28,17,28,40,85,30,25,41,25,1130,True,0,0,0,0,0,0,0,0,0,0,378,395,0,0,31,0
401,Sammy,Mack,TE,22,57,Normal,Draft,HeadCoachHistoricRecord,WarmWeatherState,HighestOffer,36,59,65,87,28,26,45,33,55,67,64,59,64,54,54,55,69,61,36,78,47,52,80,43,26,28,59,52,38,0,63,43,33,62,60,65,37,71,70,59,63,71,57,94,55,21,33,34,25,45,11,34,34,47,61,86,42,58,58,63,3257,True,0,0,0,0,0,0,0,0,0,0,379,418,0,0,26,0
385,Jeremy,Ealy,TE,22,59,Normal,Draft,NoIncomeTax,HeadCoachHistoricRecord,WarmWeatherState,31,63,83,86,26,25,40,32,59,55,66,80,67,50,50,41,72,57,31,78,48,67,92,44,25,26,63,60,29,0,47,25,47,55,62,58,48,74,69,64,59,74,63,81,57,13,19,23,38,40,15,32,16,44,62,81,27,54,63,60,3241,True,0,0,0,0,0,0,0,0,0,0,380,365,0,0,4,0
341,Ron,Jackson,P,23,70,Normal,Draft,TeamHasFranchiseQB,CloseToHome,ChampionshipContender,44,54,64,74,70,90,46,41,43,61,27,35,51,32,33,52,49,30,44,71,33,43,98,34,90,70,54,40,31,0,36,36,34,34,42,41,43,75,32,26,46,39,24,90,48,31,32,21,28,44,19,21,25,46,30,86,32,40,43,38,3197,True,0,0,0,0,0,0,0,0,0,0,381,82,0,0,49,0
43,Austin,Kirkpatrick,RE,22,56,Normal,Draft,SchemeFit,ChampionshipContender,TeamHasFranchiseQB,77,70,54,79,40,38,32,61,33,57,28,28,57,30,42,46,58,63,77,77,54,38,84,45,38,40,70,31,46,0,27,45,58,39,31,48,72,66,30,24,44,84,40,90,25,15,27,20,71,32,19,23,18,27,36,85,44,28,40,27,425,True,0,0,0,0,0,0,0,0,0,0,382,435,0,0,42,0
276,Will,Coleman,CB,23,61,Normal,Draft,HeadCoachHistoricRecord,HighestOffer,SchemeFit,51,75,87,90,37,32,26,57,52,55,37,58,61,34,29,52,83,50,51,73,29,67,88,70,32,37,75,37,61,0,36,63,46,33,38,38,65,90,30,43,29,53,27,93,61,13,12,36,58,33,16,29,19,58,28,81,30,35,42,28,2945,True,0,0,0,0,0,0,0,0,0,0,383,334,0,0,46,0
15,Pat,Cannon,LOLB,24,59,Normal,Draft,ChampionshipContender,BigMarket,SchemeFit,69,75,75,85,42,45,26,63,46,60,43,33,52,32,24,42,62,67,69,78,59,31,92,46,45,42,75,38,29,0,38,47,72,47,24,43,71,76,41,40,48,70,44,83,25,23,35,24,71,29,30,15,32,46,43,79,36,47,27,28,162,True,0,0,0,0,0,0,0,0,0,0,384,386,0,0,18,0
448,Jimmy,Cooper,WR,23,66,Normal,Draft,NoIncomeTax,ChampionshipContender,BigMarket,37,66,88,89,34,35,34,45,67,58,77,77,64,60,59,48,82,45,37,71,42,80,98,84,35,34,66,66,45,0,33,35,46,35,29,56,28,91,73,79,30,46,31,97,72,14,27,17,24,40,14,24,24,26,42,80,24,37,30,31,3304,True,0,0,0,0,0,0,0,0,0,0,385,173,0,0,17,0
68,Dion,Oden,CB,21,59,Normal,Draft,ChampionshipContender,HeadCoachHistoricRecord,TeamPrestige,66,72,82,88,46,47,38,50,60,52,34,61,58,32,39,42,86,57,66,74,32,67,84,64,47,46,72,39,61,0,36,59,27,42,26,50,69,87,31,37,37,51,45,79,61,23,26,35,63,29,38,32,14,54,31,79,34,44,41,25,690,True,0,0,0,0,0,0,0,0,0,0,386,380,0,0,36,0
104,Ty,Dickinson,LOLB,22,60,Normal,Draft,SchemeFit,TeamHasFranchiseQB,BigMarket,67,76,75,83,30,36,47,70,29,65,43,45,59,35,35,59,59,67,67,75,57,39,98,44,36,30,76,30,48,0,48,28,67,42,35,39,72,79,30,24,48,72,48,91,26,21,29,31,75,38,15,14,26,46,31,86,42,28,27,31,1123,True,0,0,0,0,0,0,0,0,0,0,387,349,0,0,26,0
223,Marquise,Whitworth,MLB,23,58,Normal,Draft,HighestOffer,NoIncomeTax,WarmWeatherState,76,77,74,85,48,24,32,65,31,56,26,62,59,42,34,50,67,64,76,74,57,28,98,45,24,48,77,29,48,0,27,41,55,44,30,50,80,81,44,40,25,69,38,82,48,33,19,28,70,40,38,18,13,59,42,78,48,36,33,48,2435,True,0,0,0,0,0,0,0,0,0,0,388,415,0,0,25,0
293,Justin,Avalos,LT,22,51,Normal,Draft,BigMarket,ChampionshipContender,TeamPrestige,45,68,68,77,43,24,46,45,25,50,43,37,51,35,42,56,34,69,45,78,32,27,98,48,24,43,68,30,35,0,69,41,37,60,60,48,32,62,25,44,61,81,36,93,33,13,33,23,38,32,29,10,12,43,33,78,35,60,62,61,3085,True,0,0,0,0,0,0,0,0,0,0,389,448,0,0,26,0
213,Terrelle,Riddick,HB,23,58,Normal,Draft,TeamHasFranchiseQB,BigMarket,HighestOffer,41,72,78,89,38,27,37,30,76,59,50,63,72,74,41,43,74,35,41,71,27,80,87,38,27,38,72,42,28,0,31,47,42,24,25,48,33,90,48,50,36,82,77,89,69,33,20,34,37,40,27,35,13,33,75,80,34,38,25,45,2271,True,0,0,0,0,0,0,0,0,0,0,390,390,0,0,10,0
447,Theo,Chamberlain,WR,23,63,Normal,Draft,BigMarket,TeamHasFranchiseQB,HighestOffer,36,67,84,88,32,31,39,41,63,63,76,75,63,62,62,46,85,28,36,70,41,81,94,79,31,32,67,64,38,0,41,40,48,45,36,58,42,91,79,72,29,42,26,92,70,12,13,19,30,34,22,13,26,24,30,82,44,39,41,38,3303,True,0,0,0,0,0,0,0,0,0,0,391,280,0,0,9,0
74,Brayden,Castle,LE,22,61,Normal,Draft,CloseToHome,BigMarket,TeamPrestige,72,77,68,86,40,43,25,63,37,50,37,46,59,43,39,46,61,63,72,75,68,32,79,25,43,40,77,42,43,0,38,47,53,45,34,39,64,81,30,30,35,81,46,88,27,35,37,36,78,40,28,32,17,41,36,83,31,26,34,39,785,True,0,0,0,0,0,0,0,0,0,0,392,327,0,0,9,0
436,Dante,Clinton,WR,23,65,Normal,Draft,SchemeFit,MentoratPosition,NoIncomeTax,37,84,92,93,39,26,38,40,60,48,77,71,62,59,78,58,91,46,37,69,31,77,78,81,26,39,84,66,60,0,27,61,32,24,45,60,48,96,74,62,26,55,29,88,76,17,22,21,26,46,17,30,13,51,39,85,41,46,34,40,3292,True,0,0,0,0,0,0,0,0,0,0,393,210,0,0,10,0
152,Gary,Cook,ROLB,21,60,Normal,Draft,NoIncomeTax,WarmWeatherState,HighestOffer,76,83,80,90,27,39,35,56,40,63,37,75,50,33,36,58,72,67,76,73,51,44,88,27,39,27,83,26,60,0,46,26,53,35,45,48,70,86,27,24,35,65,25,95,24,11,20,12,78,29,13,21,19,60,26,81,30,33,48,26,1680,True,0,0,0,0,0,0,0,0,0,0,394,347,0,0,5,0
114,Eddie,Brennan,DT,22,56,Normal,Draft,SchemeFit,TeamHasFranchiseQB,WarmWeatherState,71,62,63,80,29,40,37,59,40,55,26,25,58,29,40,56,55,58,71,73,64,43,89,46,40,29,62,33,28,0,43,41,52,42,45,49,77,70,33,34,36,82,38,76,40,19,20,18,70,26,26,12,16,19,30,78,44,36,39,32,1231,True,0,0,0,0,0,0,0,0,0,0,395,437,0,0,20,0
29,Andres,Villarreal,K,21,71,Normal,Draft,NoIncomeTax,ChampionshipContender,TeamPrestige,44,54,67,71,84,87,32,41,35,56,41,29,54,31,38,49,60,38,44,73,34,27,90,32,87,84,54,27,35,0,37,24,28,25,30,41,41,70,27,37,31,39,25,91,34,18,25,15,27,41,30,11,26,47,30,83,30,40,40,48,310,True,0,0,0,0,0,0,0,0,0,0,396,69,0,0,55,0
167,Mason,Hill,K,24,63,Normal,Draft,TeamPrestige,TeamHasFranchiseQB,NoIncomeTax,29,51,65,74,73,85,43,41,42,48,35,28,55,44,33,53,58,34,29,74,46,32,93,26,85,73,51,35,26,0,47,39,30,30,41,44,36,68,30,36,33,36,29,89,41,17,34,33,46,25,21,24,37,26,39,84,37,35,27,35,1843,True,0,0,0,0,0,0,0,0,0,0,397,268,0,0,58,0
399,Donnell,McGill,TE,23,57,Normal,Draft,BigMarket,TeamPrestige,WarmWeatherState,28,65,80,84,43,28,41,45,56,52,68,77,57,55,53,42,76,55,28,75,46,60,93,43,28,43,65,56,45,0,56,26,28,64,56,61,37,81,69,66,58,71,62,98,49,32,17,11,43,43,10,11,21,28,62,84,32,53,50,49,3255,True,0,0,0,0,0,0,0,0,0,0,398,419,0,0,23,0
217,Kurt,Robertson,C,22,60,Normal,Draft,HighestOffer,CloseToHome,SchemeFit,41,57,60,74,34,27,46,39,32,68,31,42,58,48,33,53,53,71,41,73,46,42,83,44,27,34,57,30,28,0,73,36,31,58,64,47,34,59,32,25,55,78,24,85,27,19,35,30,47,41,36,25,20,24,48,85,26,70,72,74,2320,True,0,0,0,0,0,0,0,0,0,0,399,362,0,0,12,0
429,Shamell,Jones,WR,22,64,Normal,Draft,NoIncomeTax,HeadCoachHistoricRecord,TeamPrestige,42,86,93,95,28,28,27,40,60,50,72,72,60,55,73,50,70,38,42,72,37,77,96,82,28,28,86,62,65,0,28,60,36,40,32,62,29,98,76,64,26,53,40,84,78,16,19,15,24,38,23,18,12,54,35,84,37,27,46,57,3285,True,0,0,0,0,0,0,0,0,0,0,400,251,0,0,26,0
2,Romeo,Samuel,C,22,55,Normal,Draft,TeamHasFranchiseQB,BigMarket,WarmWeatherState,33,64,69,68,30,27,35,36,45,57,42,44,55,34,36,46,49,70,33,75,40,26,80,42,27,30,64,34,30,0,73,29,48,63,65,38,45,70,38,44,64,79,40,85,31,30,12,26,47,30,35,16,30,39,41,80,30,70,61,63,27,True,0,0,0,0,0,0,0,0,0,0,401,443,0,0,9,0
23,Chauncey,Hurts,RE,22,56,Normal,Draft,MentoratPosition,WarmWeatherState,CloseToHome,74,64,59,74,47,32,38,63,33,55,39,44,59,31,35,50,55,63,74,78,56,27,84,24,32,47,64,27,29,0,30,35,58,43,47,38,70,65,27,44,35,86,41,83,41,18,20,26,72,29,28,19,36,21,40,84,40,37,32,32,232,True,0,0,0,0,0,0,0,0,0,0,402,439,0,0,48,0
338,Sam,Higgins,P,22,73,Normal,Draft,CloseToHome,HeadCoachHistoricRecord,WarmWeatherState,36,53,65,79,79,91,34,44,40,60,26,42,56,48,42,40,62,33,36,75,27,37,96,29,91,79,53,25,46,0,42,33,40,44,28,41,48,81,41,43,31,27,34,85,39,16,30,36,33,33,22,16,33,48,40,81,48,26,42,28,3194,True,0,0,0,0,0,0,0,0,0,0,403,44,0,0,65,0
441,Toby,Mariani,WR,22,62,Normal,Draft,WarmWeatherState,NoIncomeTax,BigMarket,25,90,93,90,42,25,41,39,64,50,70,68,60,57,72,59,81,27,25,72,32,71,82,76,25,42,90,62,61,0,28,64,34,41,29,62,43,96,77,61,35,58,36,85,76,21,16,30,46,44,25,37,21,51,48,85,30,48,29,22,3297,True,0,0,0,0,0,0,0,0,0,0,404,303,0,0,10,0
224,Marcus,Haynes,DT,22,58,Normal,Draft,WarmWeatherState,ChampionshipContender,TeamPrestige,64,58,61,81,47,42,45,63,38,59,36,27,50,33,48,55,52,67,64,73,62,25,91,31,42,47,58,47,32,0,32,47,51,34,39,40,75,68,38,40,40,78,37,85,47,30,17,32,74,41,33,20,29,19,42,82,34,39,28,24,2442,True,0,0,0,0,0,0,0,0,0,0,405,397,0,0,27,0
396,Bernie,Stafford,TE,23,60,Normal,Draft,CloseToHome,TeamHasFranchiseQB,TeamPrestige,48,69,74,87,38,47,45,45,55,67,68,62,62,52,50,52,67,61,48,78,36,51,83,47,47,38,69,50,41,0,54,26,29,67,66,69,41,71,74,59,67,79,64,98,48,20,16,28,48,28,14,36,16,32,57,86,42,60,64,59,3252,True,0,0,0,0,0,0,0,0,0,0,406,339,0,0,30,0
209,Adrian,Haden,K,22,69,Normal,Draft,TeamHasFranchiseQB,WarmWeatherState,TeamPrestige,41,57,63,77,84,89,27,31,24,49,41,28,52,42,29,46,61,35,41,68,43,37,96,28,89,84,57,46,27,0,34,27,42,35,35,38,37,76,31,46,44,34,31,90,38,32,36,10,37,28,21,21,24,37,27,78,48,37,47,36,2238,True,0,0,0,0,0,0,0,0,0,0,407,87,0,0,61,0
417,Brandon,Brown,WR,23,67,Normal,Draft,SchemeFit,WarmWeatherState,HeadCoachHistoricRecord,35,74,84,89,42,34,35,35,70,61,78,78,70,59,59,43,90,37,35,73,38,82,96,79,34,42,74,70,43,0,32,41,36,42,35,55,37,89,73,78,46,48,31,91,70,14,34,18,45,27,31,29,15,48,28,80,42,29,31,43,3273,True,0,0,0,0,0,0,0,0,0,0,408,135,0,0,4,0
142,Roman,Pearson,LE,23,61,Normal,Draft,TeamPrestige,CloseToHome,ChampionshipContender,73,80,71,87,27,40,33,66,47,61,41,34,51,40,33,41,63,68,73,73,65,26,79,32,40,27,80,45,42,0,46,31,54,39,25,41,62,77,29,46,26,77,38,71,33,22,24,14,77,33,24,15,11,46,34,84,27,27,47,27,1549,True,0,0,0,0,0,0,0,0,0,0,409,326,0,0,24,0
334,Will,Parker,RT,22,57,Normal,Draft,HeadCoachHistoricRecord,CloseToHome,MentoratPosition,27,58,66,77,35,39,33,43,24,55,39,40,50,29,36,50,47,68,27,76,46,37,83,34,39,35,58,32,26,0,70,34,48,63,65,41,27,68,30,28,63,86,37,82,48,24,20,36,31,30,18,17,17,40,24,80,33,67,60,65,3190,True,0,0,0,0,0,0,0,0,0,0,410,428,0,0,27,0
0,Gabe,Street,RE,22,58,Normal,Draft,BigMarket,ChampionshipContender,MentoratPosition,77,73,68,80,46,24,34,59,46,50,36,32,50,47,31,54,66,66,77,74,68,39,78,41,24,46,73,31,40,0,45,27,49,45,42,41,64,74,34,27,42,79,38,91,36,23,32,16,78,38,19,11,37,42,27,82,40,44,38,44,6,True,0,0,0,0,0,0,0,0,0,0,411,404,0,0,14,0
394,Don,Williams,TE,22,58,Normal,Draft,BigMarket,TeamHasFranchiseQB,CloseToHome,39,60,73,83,36,34,32,32,58,62,69,62,67,58,50,44,71,65,39,76,43,49,84,28,34,36,60,51,41,0,55,47,48,65,66,62,27,73,74,61,67,76,60,78,50,37,13,33,28,33,19,13,37,38,60,86,31,60,56,57,3250,True,0,0,0,0,0,0,0,0,0,0,412,388,0,0,36,0
340,Tyler,Lipton,P,23,66,Normal,Draft,NoIncomeTax,ChampionshipContender,BigMarket,34,58,65,80,70,87,43,38,42,54,28,34,52,46,30,55,44,48,34,77,32,42,91,39,87,70,58,47,29,0,30,36,39,39,27,41,37,63,42,46,45,39,43,83,42,23,15,21,37,34,38,30,24,32,27,84,47,47,46,37,3196,True,0,0,0,0,0,0,0,0,0,0,413,156,0,0,67,0
295,Kary,Dowling,FB,22,63,Normal,Draft,BigMarket,ChampionshipContender,SchemeFit,35,64,84,79,39,34,48,38,67,60,49,62,66,58,50,40,74,62,35,75,27,60,93,53,34,39,64,35,37,0,70,35,48,55,47,38,41,77,53,55,56,79,64,94,63,13,19,29,40,28,22,34,27,30,69,83,45,45,40,66,3095,True,0,0,0,0,0,0,0,0,0,0,414,273,0,0,47,0
423,Felix,Goode,WR,21,65,Normal,Draft,WarmWeatherState,BigMarket,TeamPrestige,24,88,91,90,26,35,42,36,67,53,77,73,60,54,78,42,83,24,24,73,39,68,82,85,35,26,88,60,52,0,39,56,29,35,42,60,48,97,78,61,48,58,43,86,75,16,11,35,38,34,32,32,27,62,37,85,46,29,47,42,3279,True,0,0,0,0,0,0,0,0,0,0,415,204,0,0,6,0
72,Larry,Jackson,DT,21,59,Normal,Draft,ChampionshipContender,HeadCoachHistoricRecord,BigMarket,72,68,60,83,26,39,43,57,29,62,32,44,54,26,36,53,62,67,72,74,63,28,83,48,39,26,68,28,44,0,42,29,53,48,44,50,71,68,30,28,44,84,27,74,34,34,31,28,77,42,24,18,25,25,29,78,47,46,47,37,779,True,0,0,0,0,0,0,0,0,0,0,416,374,0,0,20,0
433,Damarious,McLean,WR,22,64,Normal,Draft,TeamHasFranchiseQB,SchemeFit,CloseToHome,24,69,87,89,44,27,45,43,65,56,77,82,63,62,63,44,88,24,24,70,36,76,84,80,27,44,69,70,25,0,38,42,30,42,44,59,29,87,71,70,37,54,24,84,70,17,16,18,33,32,31,37,14,25,43,85,45,44,39,40,3289,True,0,0,0,0,0,0,0,0,0,0,417,252,0,0,6,0
170,Ricky,Merritt,LOLB,22,57,Star,Draft,MentoratPosition,NoIncomeTax,HighestOffer,77,70,73,88,27,24,42,62,28,48,33,62,55,32,34,48,69,68,77,75,51,47,95,29,24,27,70,39,44,0,43,42,53,25,43,40,70,77,30,34,38,76,34,94,31,31,30,30,73,41,10,15,34,53,44,79,43,38,26,38,1874,True,0,0,0,0,0,0,0,0,0,0,418,431,0,0,11,0
305,Donte,Nelson,LT,23,60,Normal,Draft,MentoratPosition,SchemeFit,TeamHasFranchiseQB,48,57,69,76,24,30,40,43,47,55,41,38,55,48,32,50,40,69,48,78,25,25,86,46,30,24,57,43,40,0,79,30,35,63,68,40,45,68,32,40,62,87,44,80,33,13,32,10,31,24,34,23,25,44,33,78,29,70,59,68,3161,True,0,0,0,0,0,0,0,0,0,0,419,346,0,0,18,0
185,Anthony,Stanley,QB,21,57,Normal,Draft,ChampionshipContender,BigMarket,CloseToHome,34,66,85,84,44,42,66,33,51,63,38,43,52,56,40,57,71,25,34,77,34,50,94,33,42,44,66,44,33,0,43,29,30,39,28,44,29,74,24,33,42,60,40,89,51,32,72,70,41,76,84,76,70,37,58,80,69,30,44,26,1942,True,0,0,0,0,0,0,0,0,0,0,420,424,0,0,54,0
205,Alton,Johns,RG,21,62,Normal,Draft,TeamPrestige,BigMarket,TeamHasFranchiseQB,27,56,63,73,37,42,26,35,24,59,37,28,58,39,34,48,36,78,27,75,27,29,92,41,42,37,56,29,48,0,76,43,46,61,69,40,39,63,29,29,63,88,29,92,46,13,17,35,36,28,31,21,25,47,37,83,24,71,58,63,2194,True,0,0,0,0,0,0,0,0,0,0,421,294,0,0,24,0
181,Dexter,Davidson,QB,23,53,Normal,Draft,MentoratPosition,BigMarket,HeadCoachHistoricRecord,32,60,81,84,47,34,64,34,54,60,33,48,57,45,28,40,76,39,32,75,34,50,78,48,34,47,60,37,45,0,28,45,30,46,37,38,35,80,30,47,34,59,51,80,55,37,65,71,41,72,82,79,70,24,59,80,67,28,25,46,1919,True,0,0,0,0,0,0,0,0,0,0,422,447,0,0,59,0
236,Courtland,Ramsey,HB,24,64,Normal,Draft,SchemeFit,NoIncomeTax,WarmWeatherState,34,76,80,90,47,32,38,41,83,63,55,68,84,76,38,56,76,24,34,73,46,76,85,37,32,47,76,46,38,0,42,36,48,47,42,40,36,84,52,55,30,78,79,80,73,36,35,36,46,45,19,35,27,48,77,84,35,45,27,44,2579,True,0,0,0,0,0,0,0,0,0,0,423,234,0,0,5,0
253,Steven,Alexander,FB,22,67,Normal,Draft,TeamPrestige,HighestOffer,NoIncomeTax,24,73,70,78,26,35,33,35,54,57,56,64,70,52,41,55,69,66,24,72,44,66,92,44,35,26,73,50,34,0,85,37,30,53,56,49,33,74,46,55,62,79,67,95,64,31,11,22,26,30,20,21,11,41,78,86,32,40,41,63,2763,True,0,0,0,0,0,0,0,0,0,0,424,149,0,0,42,0
182,Ben,Santos,K,23,68,Star,Draft,WarmWeatherState,HeadCoachHistoricRecord,TeamHasFranchiseQB,35,54,64,73,68,88,44,35,32,58,40,47,55,32,36,57,54,26,35,74,25,48,91,42,88,68,54,29,40,0,41,44,48,30,31,45,35,69,25,25,30,33,39,89,44,34,16,25,36,45,20,13,23,36,31,83,40,29,26,47,1925,True,0,0,0,0,0,0,0,0,0,0,425,114,0,0,53,0
36,Chris,Beckham,FB,22,69,Normal,Draft,NoIncomeTax,BigMarket,TeamPrestige,26,76,76,77,37,33,35,31,54,60,49,68,69,48,41,44,65,61,26,73,30,61,89,27,33,37,76,48,33,0,85,47,32,63,59,50,47,78,51,52,72,78,70,88,64,32,10,27,27,37,12,35,30,33,75,83,36,45,48,61,347,True,0,0,0,0,0,0,0,0,0,0,426,89,0,0,50,0
271,Jake,Fisher,K,23,68,Normal,Draft,WarmWeatherState,BigMarket,NoIncomeTax,40,49,64,71,69,92,27,33,28,54,30,30,53,42,48,41,58,34,40,71,31,25,86,25,92,69,49,34,40,0,43,37,35,38,32,39,37,75,27,36,41,26,29,85,45,13,31,15,47,33,26,27,13,27,32,86,44,36,35,33,2897,True,0,0,0,0,0,0,0,0,0,0,427,115,0,0,73,0
299,Byron,Barnett,RE,22,58,Normal,Draft,BigMarket,ChampionshipContender,WarmWeatherState,72,68,75,85,26,43,48,62,33,52,27,34,53,41,43,50,64,58,72,73,63,41,92,48,43,26,68,42,32,0,34,37,54,40,48,48,65,75,29,35,26,75,37,77,27,17,16,16,77,46,10,17,17,41,34,80,29,48,45,25,3128,True,0,0,0,0,0,0,0,0,0,0,428,416,0,0,10,0
143,Melvin,Williams,ROLB,22,55,Normal,Draft,TeamPrestige,WarmWeatherState,ChampionshipContender,64,69,77,87,48,34,37,58,27,62,38,59,58,45,37,40,67,61,64,73,51,44,95,42,34,48,69,26,57,0,47,36,44,31,45,46,67,82,43,37,29,72,24,81,24,15,33,25,70,29,21,22,17,62,40,86,43,36,24,35,1573,True,0,0,0,0,0,0,0,0,0,0,429,445,0,0,23,0
339,Alexander,Doyle,P,22,71,Normal,Draft,TeamHasFranchiseQB,BigMarket,HighestOffer,24,49,64,71,69,91,46,43,48,61,25,25,53,48,46,42,46,48,24,77,28,30,94,25,91,69,49,32,48,0,45,27,27,47,42,40,46,62,36,48,30,28,27,90,48,24,14,12,33,33,22,26,10,37,39,79,47,25,34,38,3195,True,0,0,0,0,0,0,0,0,0,0,430,70,0,0,71,0
343,Joey,Capps,P,23,66,Normal,Draft,BigMarket,TeamHasFranchiseQB,HighestOffer,46,52,68,79,80,87,38,33,40,48,47,41,54,31,34,55,45,25,46,70,25,48,91,44,87,80,52,40,39,0,45,47,44,25,38,47,35,70,26,35,36,35,43,88,43,32,12,14,27,45,31,16,35,24,30,83,33,31,36,27,3199,True,0,0,0,0,0,0,0,0,0,0,431,158,0,0,46,0
439,Clyde,Pollard,WR,22,66,Normal,Draft,CloseToHome,WarmWeatherState,SchemeFit,26,74,86,91,48,30,26,32,67,62,78,75,65,64,59,42,85,33,26,70,37,80,83,76,30,48,74,67,36,0,33,47,48,32,45,55,37,89,78,77,40,44,44,78,71,28,25,31,44,32,24,17,22,36,28,80,41,31,42,29,3295,True,0,0,0,0,0,0,0,0,0,0,432,172,0,0,1,0
